"Source 
(H -HK-CERT/
U - US-CERT/
M - MSS)","Primary
			Vendor -- Product",Description,Published,CVSS Score,Source & Patch Info,"Relevant to Corporate IT 
(Yes / No / Maybe)",Vuln
 ,big-ip -- big-iq,"On version 8.0.x before 8.0.0.1, and all 6.x and 7.x versions, the BIG-IQ Configuration utility has an authenticated remote command execution vulnerability in undisclosed pages. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",2021-06-10,not yet calculated,CVE-2021-23024, ,Not Yet Assigned
 ,big-ip -- edge_client,"On version 7.2.1.x before 7.2.1.3 and 7.1.x before 7.1.9.9 Update 1, the BIG-IP Edge Client Windows Installer Service's temporary folder has weak file and folder permissions. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",2021-06-10,not yet calculated,CVE-2021-23022, ,Not Yet Assigned
 ,big-ip -- edge_client,"On version 7.2.1.x before 7.2.1.3 and 7.1.x before 7.1.9.9 Update 1, a DLL hijacking issue exists in cachecleaner.dll included in the BIG-IP Edge Client Windows Installer. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",2021-06-10,not yet calculated,CVE-2021-23023, ,Not Yet Assigned
 ,bluez -- bluez,Improper access control in BlueZ may allow an authenticated user to potentially enable information disclosure via adjacent access.,2021-06-09,not yet calculated,CVE-2021-0129, ,Not Yet Assigned
 ,bluez -- bluez,The cli_feat_read_cb() function in src/gatt-database.c does not perform bounds checks on the 'offset' variable before using it as an index into an array for reading.,2021-06-10,not yet calculated,CVE-2021-3588, ,Not Yet Assigned
 ,bosch -- ip_cameras,An authenticated attacker with administrator rights Bosch IP cameras can call an URL with an invalid parameter that causes the camera to become unresponsive for a few seconds and cause a Denial of Service (DoS).,2021-06-09,not yet calculated,CVE-2021-23852, ,Not Yet Assigned
 ,bosch -- ip_cameras,An error in the handling of a page parameter in Bosch IP cameras may lead to a reflected cross site scripting (XSS) in the web-based interface. This issue only affects versions 7.7x and 7.6x. All other versions are not affected.,2021-06-09,not yet calculated,CVE-2021-23854, ,Not Yet Assigned
 ,bosch -- ip_cameras,"In Bosch IP cameras, improper validation of the HTTP header allows an attacker to inject arbitrary HTTP headers through crafted URLs.",2021-06-09,not yet calculated,CVE-2021-23853, ,Not Yet Assigned
 ,bosch -- ip_cameras,"An error in the URL handler Bosch IP cameras may lead to a reflected cross site scripting (XSS) in the web-based interface. An attacker with knowledge of the camera address can send a crafted link to a user, which will execute javascript code in the context of the user.",2021-06-09,not yet calculated,CVE-2021-23848, ,Not Yet Assigned
 ,bosch -- ip_cameras,"A Missing Authentication in Critical Function in Bosch IP cameras allows an unauthenticated remote attacker to extract sensitive information or change settings of the camera by sending crafted requests to the device. Only devices of the CPP6, CPP7 and CPP7.3 family with firmware 7.70, 7.72, and 7.80 prior to B128 are affected by this vulnerability. Versions 7.62 or lower and INTEOX cameras are not affected.",2021-06-09,not yet calculated,CVE-2021-23847, ,Not Yet Assigned
 ,brocade -- fabric_os,"The host SSH servers of Brocade Fabric OS before Brocade Fabric OS v7.4.2h, v8.2.1c, v8.2.2, v9.0.0, and Brocade SANnav before v2.1.1 utilize keys of less than 2048 bits, which may be vulnerable to man-in-the-middle attacks and/or insecure SSH communications.",2021-06-09,not yet calculated,CVE-2020-15387, ,Not Yet Assigned
 ,brocade -- fabric_os,"Brocade Fabric OS prior to v9.0.1a and 8.2.3a and after v9.0.0 and 8.2.2d may observe high CPU load during security scanning, which could lead to a slower response to CLI commands and other operations.",2021-06-09,not yet calculated,CVE-2020-15386, ,Not Yet Assigned
 ,brocade -- fabric_os,"Running security scans against the SAN switch can cause config and secnotify processes within the firmware before Brocade Fabric OS v9.0.0, v8.2.2d and v8.2.1e to consume all memory leading to denial of service impacts possibly including a switch panic.",2021-06-09,not yet calculated,CVE-2020-15383, ,Not Yet Assigned
 ,brocade -- sannav,Brocade SANnav before version 2.1.1 contains an Improper Authentication vulnerability that allows cleartext transmission of authentication credentials of the jmx server.,2021-06-09,not yet calculated,CVE-2020-15381, ,Not Yet Assigned
 ,brocade -- sannav,Brocade SANnav before version 2.1.1 uses a hard-coded administrator account with the weak password ‘passw0rd’ if a password is not provided for PostgreSQL at install-time.,2021-06-09,not yet calculated,CVE-2020-15382, ,Not Yet Assigned
 ,brocade -- sannav,"Brocade SANnav before v.2.1.0a could allow remote attackers cause a denial-of-service condition due to a lack of proper validation, of the length of user-supplied data as name for custom field name.",2021-06-09,not yet calculated,CVE-2020-15379, ,Not Yet Assigned
 ,buffalo -- wsr-1166dhp3,WSR-1166DHP3 firmware Ver.1.16 and prior and WSR-1166DHP4 firmware Ver.1.02 and prior allow an attacker to execute arbitrary OS commands with root privileges via unspecified vectors.,2021-06-09,not yet calculated,CVE-2021-20731, ,Not Yet Assigned
 ,buffalo -- wsr-1166dhp3,Improper access control vulnerability in WSR-1166DHP3 firmware Ver.1.16 and prior and WSR-1166DHP4 firmware Ver.1.02 and prior allows an attacker to obtain configuration information via unspecified vectors.,2021-06-09,not yet calculated,CVE-2021-20730, ,Not Yet Assigned
 ,calipso -- calipso,This affects all versions of package calipso. It is possible for a malicious module to overwrite files on an arbitrary file system through the module install functionality.,2021-06-07,not yet calculated,CVE-2021-23391, ,Not Yet Assigned
 ,cerberus -- ftp_server_enterprise,The Web Client in Cerberus FTP Server Enterprise before 10.0.19 and 11.x before 11.0.4 allows XSS via an SVG document.,2021-06-10,not yet calculated,CVE-2019-25046, ,Not Yet Assigned
 ,circutor_sge-plc1000 -- circutor_sge-plc1000,"Improper Authentication vulnerability in the cookie parameter of Circutor SGE-PLC1000 firmware version 0.9.2b allows an attacker to perform operations as an authenticated user. In order to exploit this vulnerability, the attacker must be within the network where the device affected is located.",2021-06-09,not yet calculated,CVE-2021-33842, ,Not Yet Assigned
 ,cloudforms -- cloudforms,A flaw was found in Cloudforms. A role-based privileges escalation flaw where export or import of administrator files is possible. An attacker with a specific group can perform actions restricted only to system administrator. This is the affect of an incomplete fix for CVE-2020-10783. The highest threat from this vulnerability is to data confidentiality and integrity. Versions before cfme 5.11.10.1 are affected,2021-06-07,not yet calculated,CVE-2020-25716, ,Not Yet Assigned
 ,cloverdx -- cloverdx,"A Cross Site Request Forgery (CSRF) issue in Server Console in CloverDX through 5.9.0 allows remote attackers to execute any action as the logged-in user (including script execution). The issue is resolved in CloverDX 5.10, CloverDX 5.9.1, CloverDX 5.8.2, and CloverDX 5.7.1.",2021-06-09,not yet calculated,CVE-2021-29995, ,Not Yet Assigned
 ,connmann -- connmann,"ConnMan (aka Connection Manager) 1.30 through 1.39 has a stack-based buffer overflow in uncompress in dnsproxy.c via NAME, RDATA, or RDLENGTH (for A or AAAA).",2021-06-09,not yet calculated,CVE-2021-33833, ,Not Yet Assigned
 ,cubecoders -- cubecoders,An issue was discovered in CubeCoders AMP before 2.1.1.8. A lack of validation of the Java Version setting means that an unintended executable path can be set. The result is that high-privileged users can trigger code execution.,2021-06-10,not yet calculated,CVE-2021-34539, ,Not Yet Assigned
 ,curl -- curl,"curl 7.61.0 through 7.76.1 suffers from exposure of data element to wrong session due to a mistake in the code for CURLOPT_SSL_CIPHER_LIST when libcurl is built to use the Schannel TLS library. The selected cipher set was stored in a single ""static"" variable in the library, which has the surprising side-effect that if an application sets up multiple concurrent transfers, the last one that sets the ciphers will accidentally control the set used by all transfers. In a worst-case scenario, this weakens transport security significantly.",2021-06-11,not yet calculated,CVE-2021-22897, ,Not Yet Assigned
 ,curl -- curl,"curl 7.75.0 through 7.76.1 suffers from a use-after-free vulnerability resulting in already freed memory being used when a TLS 1.3 session ticket arrives over a connection. A malicious server can use this in rare unfortunate circumstances to potentially reach remote code execution in the client. When libcurl at run-time sets up support for TLS 1.3 session tickets on a connection using OpenSSL, it stores pointers to the transfer in-memory object for later retrieval when a session ticket arrives. If the connection is used by multiple transfers (like with a reused HTTP/1.1 connection or multiplexed HTTP/2 connection) that first transfer object might be freed before the new session is established on that connection and then the function will access a memory buffer that might be freed. When using that memory, libcurl might even call a function pointer in the object, making it possible for a remote code execution if the server could somehow manage to get crafted memory content into the correct place in memory.",2021-06-11,not yet calculated,CVE-2021-22901, ,Not Yet Assigned
 ,curl -- curl,"curl 7.7 through 7.76.1 suffers from an information disclosure when the `-t` command line option, known as `CURLOPT_TELNETOPTIONS` in libcurl, is used to send variable=content pairs to TELNET servers. Due to a flaw in the option parser for sending NEW_ENV variables, libcurl could be made to pass on uninitialized data from a stack based buffer to the server, resulting in potentially revealing sensitive internal information to the server using a clear-text network protocol.",2021-06-11,not yet calculated,CVE-2021-22898, ,Not Yet Assigned
 ,datasette -- datasette,"Datasette is an open source multi-tool for exploring and publishing data. The `?_trace=1` debugging feature in Datasette does not correctly escape generated HTML, resulting in a [reflected cross-site scripting](https://owasp.org/www-community/attacks/xss/#reflected-xss-attacks) vulnerability. This vulnerability is particularly relevant if your Datasette installation includes authenticated features using plugins such as [datasette-auth-passwords](https://datasette.io/plugins/datasette-auth-passwords) as an attacker could use the vulnerability to access protected data. Datasette 0.57 and 0.56.1 both include patches for this issue. If you run Datasette behind a proxy you can workaround this issue by rejecting any incoming requests with `?_trace=` or `&_trace=` in their query string parameters.",2021-06-07,not yet calculated,CVE-2021-32670, ,Not Yet Assigned
 ,dell -- emc_networker,"Dell EMC NetWorker, versions 18.x, 19.1.x, 19.2.x 19.3.x, 19.4, and 19.4.0.1 contain an Improper Certificate Validation vulnerability in the client (NetWorker Management Console) components which uses SSL encrypted connection in order to communicate with the application server. An unauthenticated attacker in the same network collision domain as the NetWorker Management Console client could potentially exploit this vulnerability to perform man-in-the-middle attacks to intercept and tamper the traffic between the client and the application server.",2021-06-08,not yet calculated,CVE-2021-21559, ,Not Yet Assigned
 ,dell -- emc_networker,"Dell EMC NetWorker, 18.x, 19.1.x, 19.2.x 19.3.x, 19.4 and 19.4.0.1, contains an Information Disclosure vulnerability. A local administrator of the gstd system may potentially exploit this vulnerability to read LDAP credentials from local logs and use the stolen credentials to make changes to the network domain.",2021-06-08,not yet calculated,CVE-2021-21558, ,Not Yet Assigned
 ,django -- django,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08,not yet calculated,CVE-2021-33203, ,Not Yet Assigned
 ,django -- django,"In Django 2.2 before 2.2.24, 3.x before 3.1.12, and 3.2 before 3.2.4, URLValidator, validate_ipv4_address, and validate_ipv46_address do not prohibit leading zero characters in octal literals. This may allow a bypass of access control that is based on IP addresses. (validate_ipv4_address and validate_ipv46_address are unaffected with Python 3.9.5+..) .",2021-06-08,not yet calculated,CVE-2021-33571, ,Not Yet Assigned
 ,drupal -- core,Cross-site scripting vulnerability in l Drupal Core allows an attacker could leverage the way that HTML is rendered for affected forms in order to exploit the vulnerability. This issue affects: Drupal Core 8.8.X versions prior to 8.8.10; 8.9.X versions prior to 8.9.6; 9.0.X versions prior to 9.0.6.,2021-06-11,not yet calculated,CVE-2020-13688, ,Not Yet Assigned
